sorgente giorno mese ngiorno ora fuso anno cnt
Sorgente1 Sun Jun 16 12:00:00 CEST 2019 52
Sorgente1 Sun Jun 16 12:30:00 CEST 2019 52
Sorgente1 Sun Jun 16 13:00:00 CEST 2019 52
Sorgente1 Sun Jun 16 13:30:00 CEST 2019 53
Sorgente1 Sun Jun 16 14:00:00 CEST 2019 53
Sorgente1 Sun Jun 16 14:30:00 CEST 2019 53
Sorgente1 Sun Jun 16 15:00:00 CEST 2019 51
Sorgente1 Sun Jun 16 15:30:00 CEST 2019 50
Sorgente1 Sun Jun 16 16:00:00 CEST 2019 50
Sorgente1 Sun Jun 16 16:30:00 CEST 2019 50
Sorgente1 Sun Jun 16 17:00:00 CEST 2019 49
Sorgente1 Sun Jun 16 17:30:00 CEST 2019 44
Sorgente1 Sun Jun 16 18:00:00 CEST 2019 39
Sorgente1 Sun Jun 16 18:30:00 CEST 2019 34
Sorgente1 Sun Jun 16 19:00:00 CEST 2019 26
Sorgente1 Sun Jun 16 19:30:00 CEST 2019 22
Sorgente1 Sun Jun 16 20:00:00 CEST 2019 17
Sorgente1 Sun Jun 16 20:30:00 CEST 2019 13
Sorgente1 Sun Jun 16 21:00:00 CEST 2019 11
Sorgente1 Sun Jun 16 21:30:00 CEST 2019 9
Sorgente1 Sun Jun 16 22:00:00 CEST 2019 7
Sorgente1 Sun Jun 16 22:30:00 CEST 2019 6
Sorgente1 Sun Jun 16 23:00:00 CEST 2019 4
Sorgente1 Sun Jun 16 23:30:00 CEST 2019 4
Sorgente1 Mon Jun 17 00:00:00 CEST 2019 4
Sorgente1 Mon Jun 17 00:30:00 CEST 2019 4
Sorgente1 Mon Jun 17 01:00:00 CEST 2019 3
Sorgente1 Mon Jun 17 01:30:00 CEST 2019 3
Sorgente1 Mon Jun 17 02:00:00 CEST 2019 3
Sorgente1 Mon Jun 17 02:30:00 CEST 2019 3
Sorgente1 Mon Jun 17 03:00:00 CEST 2019 3
Sorgente1 Mon Jun 17 03:30:00 CEST 2019 3
Sorgente1 Mon Jun 17 04:00:00 CEST 2019 3
Sorgente1 Mon Jun 17 04:30:00 CEST 2019 4
Sorgente1 Mon Jun 17 05:00:00 CEST 2019 5
Sorgente1 Mon Jun 17 05:30:00 CEST 2019 5
Sorgente1 Mon Jun 17 06:00:00 CEST 2019 8
Sorgente1 Mon Jun 17 06:30:00 CEST 2019 11
Sorgente1 Mon Jun 17 07:00:00 CEST 2019 14
Sorgente1 Mon Jun 17 07:30:00 CEST 2019 18
Sorgente1 Mon Jun 17 08:00:00 CEST 2019 26
Sorgente1 Mon Jun 17 08:30:00 CEST 2019 32
Sorgente1 Mon Jun 17 09:00:00 CEST 2019 36
Sorgente1 Mon Jun 17 09:30:00 CEST 2019 43
Sorgente1 Mon Jun 17 10:00:00 CEST 2019 44
Sorgente1 Mon Jun 17 10:30:00 CEST 2019 46
Sorgente1 Mon Jun 17 11:00:00 CEST 2019 46
Sorgente1 Mon Jun 17 11:30:00 CEST 2019 46
Sorgente1 Mon Jun 17 12:00:00 CEST 2019 47
Sorgente1 Mon Jun 17 12:30:00 CEST 2019 46
Sorgente1 Mon Jun 17 13:00:00 CEST 2019 44
Sorgente1 Mon Jun 17 13:30:00 CEST 2019 45
Sorgente1 Mon Jun 17 14:00:00 CEST 2019 47
Sorgente1 Mon Jun 17 14:30:00 CEST 2019 48
Sorgente1 Mon Jun 17 15:00:00 CEST 2019 49
Sorgente1 Mon Jun 17 15:30:00 CEST 2019 48
Sorgente1 Mon Jun 17 16:00:00 CEST 2019 46
Sorgente1 Mon Jun 17 16:30:00 CEST 2019 38
Sorgente1 Mon Jun 17 17:00:00 CEST 2019 33
Sorgente1 Mon Jun 17 17:30:00 CEST 2019 32
Sorgente1 Mon Jun 17 18:00:00 CEST 2019 27
Sorgente1 Mon Jun 17 18:30:00 CEST 2019 25
Sorgente1 Mon Jun 17 19:00:00 CEST 2019 19
Sorgente1 Mon Jun 17 19:30:00 CEST 2019 14
Sorgente1 Mon Jun 17 20:00:00 CEST 2019 10
Sorgente1 Mon Jun 17 20:30:00 CEST 2019 8
Sorgente1 Mon Jun 17 21:00:00 CEST 2019 6
Sorgente1 Mon Jun 17 21:30:00 CEST 2019 5
Sorgente1 Mon Jun 17 22:00:00 CEST 2019 5
Sorgente1 Mon Jun 17 22:30:00 CEST 2019 4
Sorgente1 Mon Jun 17 23:00:00 CEST 2019 4
Sorgente1 Mon Jun 17 23:30:00 CEST 2019 4
Sorgente1 Tue Jun 18 00:00:00 CEST 2019 4
Sorgente1 Tue Jun 18 00:30:00 CEST 2019 4
Sorgente1 Tue Jun 18 01:00:00 CEST 2019 3
Sorgente1 Tue Jun 18 01:30:00 CEST 2019 3
Sorgente1 Tue Jun 18 02:00:00 CEST 2019 3
Sorgente1 Tue Jun 18 02:30:00 CEST 2019 3
Sorgente1 Tue Jun 18 03:00:00 CEST 2019 3
Sorgente1 Tue Jun 18 03:30:00 CEST 2019 3
Sorgente1 Tue Jun 18 04:00:00 CEST 2019 3
Sorgente1 Tue Jun 18 04:30:00 CEST 2019 4
Sorgente1 Tue Jun 18 05:00:00 CEST 2019 5
Sorgente1 Tue Jun 18 05:30:00 CEST 2019 5
Sorgente1 Tue Jun 18 06:00:00 CEST 2019 8
Sorgente1 Tue Jun 18 06:30:00 CEST 2019 11
Sorgente1 Tue Jun 18 07:00:00 CEST 2019 14
Sorgente1 Tue Jun 18 07:30:00 CEST 2019 18
Sorgente1 Tue Jun 18 08:00:00 CEST 2019 26
Sorgente1 Tue Jun 18 08:30:00 CEST 2019 32
Sorgente1 Tue Jun 18 09:00:00 CEST 2019 36
Sorgente1 Tue Jun 18 09:30:00 CEST 2019 43
Sorgente1 Tue Jun 18 10:00:00 CEST 2019 44
Sorgente1 Tue Jun 18 10:30:00 CEST 2019 46
Sorgente1 Tue Jun 18 11:00:00 CEST 2019 46
Sorgente1 Tue Jun 18 11:30:00 CEST 2019 46
Sorgente1 Tue Jun 18 12:00:00 CEST 2019 47
Sorgente1 Tue Jun 18 12:30:00 CEST 2019 46
Sorgente1 Tue Jun 18 13:00:00 CEST 2019 44
Sorgente1 Tue Jun 18 13:30:00 CEST 2019 45
Sorgente1 Tue Jun 18 14:00:00 CEST 2019 47
Sorgente1 Tue Jun 18 14:30:00 CEST 2019 48
Sorgente1 Tue Jun 18 15:00:00 CEST 2019 49
Sorgente1 Tue Jun 18 15:30:00 CEST 2019 48
Sorgente1 Tue Jun 18 16:00:00 CEST 2019 46
Sorgente1 Tue Jun 18 16:30:00 CEST 2019 38
Sorgente1 Tue Jun 18 17:00:00 CEST 2019 33
Sorgente1 Tue Jun 18 17:30:00 CEST 2019 32
Sorgente1 Tue Jun 18 18:00:00 CEST 2019 27
Sorgente1 Tue Jun 18 18:30:00 CEST 2019 25
Sorgente1 Tue Jun 18 19:00:00 CEST 2019 19
Sorgente1 Tue Jun 18 19:30:00 CEST 2019 14
Sorgente1 Tue Jun 18 20:00:00 CEST 2019 10
Sorgente1 Tue Jun 18 20:30:00 CEST 2019 8
Sorgente1 Tue Jun 18 21:00:00 CEST 2019 6
Sorgente1 Tue Jun 18 21:30:00 CEST 2019 5
Sorgente1 Tue Jun 18 22:00:00 CEST 2019 5
Sorgente1 Tue Jun 18 22:30:00 CEST 2019 4
Sorgente1 Tue Jun 18 23:00:00 CEST 2019 4
Sorgente1 Tue Jun 18 23:30:00 CEST 2019 4
Sorgente1 Wed Jun 19 00:00:00 CEST 2019 4
Sorgente1 Wed Jun 19 00:30:00 CEST 2019 4
Sorgente1 Wed Jun 19 01:00:00 CEST 2019 3
Sorgente1 Wed Jun 19 01:30:00 CEST 2019 3
Sorgente1 Wed Jun 19 02:00:00 CEST 2019 3
Sorgente1 Wed Jun 19 02:30:00 CEST 2019 3
Sorgente1 Wed Jun 19 03:00:00 CEST 2019 3
Sorgente1 Wed Jun 19 03:30:00 CEST 2019 3
Sorgente1 Wed Jun 19 04:00:00 CEST 2019 3
Sorgente1 Wed Jun 19 04:30:00 CEST 2019 4
Sorgente1 Wed Jun 19 05:00:00 CEST 2019 5
Sorgente1 Wed Jun 19 05:30:00 CEST 2019 5
Sorgente1 Wed Jun 19 06:00:00 CEST 2019 8
Sorgente1 Wed Jun 19 06:30:00 CEST 2019 11
Sorgente1 Wed Jun 19 07:00:00 CEST 2019 14
Sorgente1 Wed Jun 19 07:30:00 CEST 2019 18
Sorgente1 Wed Jun 19 08:00:00 CEST 2019 26
Sorgente1 Wed Jun 19 08:30:00 CEST 2019 32
Sorgente1 Wed Jun 19 09:00:00 CEST 2019 36
Sorgente1 Wed Jun 19 09:30:00 CEST 2019 43
Sorgente1 Wed Jun 19 10:00:00 CEST 2019 44
Sorgente1 Wed Jun 19 10:30:00 CEST 2019 46
Sorgente1 Wed Jun 19 11:00:00 CEST 2019 46
Sorgente1 Wed Jun 19 11:30:00 CEST 2019 46
Sorgente1 Wed Jun 19 12:00:00 CEST 2019 47
Sorgente1 Wed Jun 19 12:30:00 CEST 2019 46
Sorgente1 Wed Jun 19 13:00:00 CEST 2019 44
Sorgente1 Wed Jun 19 13:30:00 CEST 2019 45
Sorgente1 Wed Jun 19 14:00:00 CEST 2019 47
Sorgente1 Wed Jun 19 14:30:00 CEST 2019 48
Sorgente1 Wed Jun 19 15:00:00 CEST 2019 49
Sorgente1 Wed Jun 19 15:30:00 CEST 2019 48
Sorgente1 Wed Jun 19 16:00:00 CEST 2019 46
Sorgente1 Wed Jun 19 16:30:00 CEST 2019 38
Sorgente1 Wed Jun 19 17:00:00 CEST 2019 33
Sorgente1 Wed Jun 19 17:30:00 CEST 2019 32
Sorgente1 Wed Jun 19 18:00:00 CEST 2019 27
Sorgente1 Wed Jun 19 18:30:00 CEST 2019 25
Sorgente1 Wed Jun 19 19:00:00 CEST 2019 19
Sorgente1 Wed Jun 19 19:30:00 CEST 2019 14
Sorgente1 Wed Jun 19 20:00:00 CEST 2019 10
Sorgente1 Wed Jun 19 20:30:00 CEST 2019 8
Sorgente1 Wed Jun 19 21:00:00 CEST 2019 6
Sorgente1 Wed Jun 19 21:30:00 CEST 2019 5
Sorgente1 Wed Jun 19 22:00:00 CEST 2019 5
Sorgente1 Wed Jun 19 22:30:00 CEST 2019 4
Sorgente1 Wed Jun 19 23:00:00 CEST 2019 4
Sorgente1 Wed Jun 19 23:30:00 CEST 2019 4
Sorgente1 Thu Jun 20 00:00:00 CEST 2019 4
Sorgente1 Thu Jun 20 00:30:00 CEST 2019 4
Sorgente1 Thu Jun 20 01:00:00 CEST 2019 3
Sorgente1 Thu Jun 20 01:30:00 CEST 2019 3
Sorgente1 Thu Jun 20 02:00:00 CEST 2019 3
Sorgente1 Thu Jun 20 02:30:00 CEST 2019 3
Sorgente1 Thu Jun 20 03:00:00 CEST 2019 3
Sorgente1 Thu Jun 20 03:30:00 CEST 2019 3
Sorgente1 Thu Jun 20 04:00:00 CEST 2019 3
Sorgente1 Thu Jun 20 04:30:00 CEST 2019 4
Sorgente1 Thu Jun 20 05:00:00 CEST 2019 5
Sorgente1 Thu Jun 20 05:30:00 CEST 2019 5
Sorgente1 Thu Jun 20 06:00:00 CEST 2019 8
Sorgente1 Thu Jun 20 06:30:00 CEST 2019 11
Sorgente1 Thu Jun 20 07:00:00 CEST 2019 14
Sorgente1 Thu Jun 20 07:30:00 CEST 2019 18
Sorgente1 Thu Jun 20 08:00:00 CEST 2019 26
Sorgente1 Thu Jun 20 08:30:00 CEST 2019 32
Sorgente1 Thu Jun 20 09:00:00 CEST 2019 36
Sorgente1 Thu Jun 20 09:30:00 CEST 2019 43
Sorgente1 Thu Jun 20 10:00:00 CEST 2019 44
Sorgente1 Thu Jun 20 10:30:00 CEST 2019 46
Sorgente1 Thu Jun 20 11:00:00 CEST 2019 46
Sorgente1 Thu Jun 20 11:30:00 CEST 2019 46
Sorgente1 Thu Jun 20 12:00:00 CEST 2019 47
Sorgente1 Thu Jun 20 12:30:00 CEST 2019 46
Sorgente1 Thu Jun 20 13:00:00 CEST 2019 44
Sorgente1 Thu Jun 20 13:30:00 CEST 2019 45
Sorgente1 Thu Jun 20 14:00:00 CEST 2019 47
Sorgente1 Thu Jun 20 14:30:00 CEST 2019 48
Sorgente1 Thu Jun 20 15:00:00 CEST 2019 49
Sorgente1 Thu Jun 20 15:30:00 CEST 2019 48
Sorgente1 Thu Jun 20 16:00:00 CEST 2019 46
Sorgente1 Thu Jun 20 16:30:00 CEST 2019 38
Sorgente1 Thu Jun 20 17:00:00 CEST 2019 33
Sorgente1 Thu Jun 20 17:30:00 CEST 2019 32
Sorgente1 Thu Jun 20 18:00:00 CEST 2019 27
Sorgente1 Thu Jun 20 18:30:00 CEST 2019 25
Sorgente1 Thu Jun 20 19:00:00 CEST 2019 19
Sorgente1 Thu Jun 20 19:30:00 CEST 2019 14
Sorgente1 Thu Jun 20 20:00:00 CEST 2019 10
Sorgente1 Thu Jun 20 20:30:00 CEST 2019 8
Sorgente1 Thu Jun 20 21:00:00 CEST 2019 6
Sorgente1 Thu Jun 20 21:30:00 CEST 2019 5
Sorgente1 Thu Jun 20 22:00:00 CEST 2019 5
Sorgente1 Thu Jun 20 22:30:00 CEST 2019 4
Sorgente1 Thu Jun 20 23:00:00 CEST 2019 4
Sorgente1 Thu Jun 20 23:30:00 CEST 2019 4
Sorgente1 Fri Jun 21 00:00:00 CEST 2019 4
Sorgente1 Fri Jun 21 00:30:00 CEST 2019 4
Sorgente1 Fri Jun 21 01:00:00 CEST 2019 3
Sorgente1 Fri Jun 21 01:30:00 CEST 2019 3
Sorgente1 Fri Jun 21 02:00:00 CEST 2019 3
Sorgente1 Fri Jun 21 02:30:00 CEST 2019 3
Sorgente1 Fri Jun 21 03:00:00 CEST 2019 3
Sorgente1 Fri Jun 21 03:30:00 CEST 2019 3
Sorgente1 Fri Jun 21 04:00:00 CEST 2019 3
Sorgente1 Fri Jun 21 04:30:00 CEST 2019 4
Sorgente1 Fri Jun 21 05:00:00 CEST 2019 5
Sorgente1 Fri Jun 21 05:30:00 CEST 2019 5
Sorgente1 Fri Jun 21 06:00:00 CEST 2019 8
Sorgente1 Fri Jun 21 06:30:00 CEST 2019 11
Sorgente1 Fri Jun 21 07:00:00 CEST 2019 14
Sorgente1 Fri Jun 21 07:30:00 CEST 2019 18
Sorgente1 Fri Jun 21 08:00:00 CEST 2019 26
Sorgente1 Fri Jun 21 08:30:00 CEST 2019 32
Sorgente1 Fri Jun 21 09:00:00 CEST 2019 36
Sorgente1 Fri Jun 21 09:30:00 CEST 2019 43
Sorgente1 Fri Jun 21 10:00:00 CEST 2019 44
Sorgente1 Fri Jun 21 10:30:00 CEST 2019 46
Sorgente1 Fri Jun 21 11:00:00 CEST 2019 46
Sorgente1 Fri Jun 21 11:30:00 CEST 2019 46
Sorgente1 Fri Jun 21 12:00:00 CEST 2019 47
Sorgente1 Fri Jun 21 12:30:00 CEST 2019 46
Sorgente1 Fri Jun 21 13:00:00 CEST 2019 44
Sorgente1 Fri Jun 21 13:30:00 CEST 2019 45
Sorgente1 Fri Jun 21 14:00:00 CEST 2019 47
Sorgente1 Fri Jun 21 14:30:00 CEST 2019 48
Sorgente1 Fri Jun 21 15:00:00 CEST 2019 49
Sorgente1 Fri Jun 21 15:30:00 CEST 2019 48
Sorgente1 Fri Jun 21 16:00:00 CEST 2019 46
Sorgente1 Fri Jun 21 16:30:00 CEST 2019 38
Sorgente1 Fri Jun 21 17:00:00 CEST 2019 33
Sorgente1 Fri Jun 21 17:30:00 CEST 2019 32
Sorgente1 Fri Jun 21 18:00:00 CEST 2019 27
Sorgente1 Fri Jun 21 18:30:00 CEST 2019 25
Sorgente1 Fri Jun 21 19:00:00 CEST 2019 19
Sorgente1 Fri Jun 21 19:30:00 CEST 2019 14
Sorgente1 Fri Jun 21 20:00:00 CEST 2019 10
Sorgente1 Fri Jun 21 20:30:00 CEST 2019 8
Sorgente1 Fri Jun 21 21:00:00 CEST 2019 6
Sorgente1 Fri Jun 21 21:30:00 CEST 2019 5
Sorgente1 Fri Jun 21 22:00:00 CEST 2019 5
Sorgente1 Fri Jun 21 22:30:00 CEST 2019 4
Sorgente1 Fri Jun 21 23:00:00 CEST 2019 4
Sorgente1 Fri Jun 21 23:30:00 CEST 2019 4
Sorgente1 Sat Jun 22 00:00:00 CEST 2019 3
Sorgente1 Sat Jun 22 00:30:00 CEST 2019 5
Sorgente1 Sat Jun 22 01:00:00 CEST 2019 5
Sorgente1 Sat Jun 22 01:30:00 CEST 2019 5
Sorgente1 Sat Jun 22 02:00:00 CEST 2019 4
Sorgente1 Sat Jun 22 02:30:00 CEST 2019 5
Sorgente1 Sat Jun 22 03:00:00 CEST 2019 5
Sorgente1 Sat Jun 22 03:30:00 CEST 2019 5
Sorgente1 Sat Jun 22 04:00:00 CEST 2019 6
Sorgente1 Sat Jun 22 04:30:00 CEST 2019 8
Sorgente1 Sat Jun 22 05:00:00 CEST 2019 10
Sorgente1 Sat Jun 22 05:30:00 CEST 2019 14
Sorgente1 Sat Jun 22 06:00:00 CEST 2019 20
Sorgente1 Sat Jun 22 06:30:00 CEST 2019 31
Sorgente1 Sat Jun 22 07:00:00 CEST 2019 34
Sorgente1 Sat Jun 22 07:30:00 CEST 2019 41
Sorgente1 Sat Jun 22 08:00:00 CEST 2019 44
Sorgente1 Sat Jun 22 08:30:00 CEST 2019 48
Sorgente1 Sat Jun 22 09:00:00 CEST 2019 50
Sorgente1 Sat Jun 22 09:30:00 CEST 2019 51
Sorgente1 Sat Jun 22 10:00:00 CEST 2019 52
Sorgente1 Sat Jun 22 10:30:00 CEST 2019 55
Sorgente1 Sat Jun 22 11:00:00 CEST 2019 56
Sorgente1 Sat Jun 22 11:30:00 CEST 2019 59
Sorgente1 Sat Jun 22 12:00:00 CEST 2019 61
Sorgente1 Sat Jun 22 12:30:00 CEST 2019 61
Sorgente1 Sat Jun 22 13:00:00 CEST 2019 61
Sorgente1 Sat Jun 22 13:30:00 CEST 2019 61
Sorgente1 Sat Jun 22 14:00:00 CEST 2019 60
Sorgente1 Sat Jun 22 14:30:00 CEST 2019 60
Sorgente1 Sat Jun 22 15:00:00 CEST 2019 58
Sorgente1 Sat Jun 22 15:30:00 CEST 2019 58
Sorgente1 Sat Jun 22 16:00:00 CEST 2019 55
Sorgente1 Sat Jun 22 16:30:00 CEST 2019 51
Sorgente1 Sat Jun 22 17:00:00 CEST 2019 49
Sorgente1 Sat Jun 22 17:30:00 CEST 2019 48
Sorgente1 Sat Jun 22 18:00:00 CEST 2019 44
Sorgente1 Sat Jun 22 18:30:00 CEST 2019 41
Sorgente1 Sat Jun 22 19:00:00 CEST 2019 38
Sorgente1 Sat Jun 22 19:30:00 CEST 2019 32
Sorgente1 Sat Jun 22 20:00:00 CEST 2019 29
Sorgente1 Sat Jun 22 20:30:00 CEST 2019 23
Sorgente1 Sat Jun 22 21:00:00 CEST 2019 17
Sorgente1 Sat Jun 22 21:30:00 CEST 2019 11
Sorgente1 Sat Jun 22 22:00:00 CEST 2019 9
Sorgente1 Sat Jun 22 22:30:00 CEST 2019 6
Sorgente1 Sat Jun 22 23:00:00 CEST 2019 5
Sorgente1 Sat Jun 22 23:30:00 CEST 2019 6
Sorgente1 Sun Jun 23 00:00:00 CEST 2019 6
Sorgente1 Sun Jun 23 00:30:00 CEST 2019 6
Sorgente1 Sun Jun 23 01:00:00 CEST 2019 5
Sorgente1 Sun Jun 23 01:30:00 CEST 2019 5
Sorgente1 Sun Jun 23 02:00:00 CEST 2019 4
Sorgente1 Sun Jun 23 02:30:00 CEST 2019 4
Sorgente1 Sun Jun 23 03:00:00 CEST 2019 4
Sorgente1 Sun Jun 23 03:30:00 CEST 2019 4
Sorgente1 Sun Jun 23 04:00:00 CEST 2019 5
Sorgente1 Sun Jun 23 04:30:00 CEST 2019 4
Sorgente1 Sun Jun 23 05:00:00 CEST 2019 6
Sorgente1 Sun Jun 23 05:30:00 CEST 2019 8
Sorgente1 Sun Jun 23 06:00:00 CEST 2019 8
Sorgente1 Sun Jun 23 06:30:00 CEST 2019 11
Sorgente1 Sun Jun 23 07:00:00 CEST 2019 16
Sorgente1 Sun Jun 23 07:30:00 CEST 2019 23
Sorgente1 Sun Jun 23 08:00:00 CEST 2019 29
Sorgente1 Sun Jun 23 08:30:00 CEST 2019 33
Sorgente1 Sun Jun 23 09:00:00 CEST 2019 36
Sorgente1 Sun Jun 23 09:30:00 CEST 2019 41
Sorgente1 Sun Jun 23 10:00:00 CEST 2019 47
Sorgente1 Sun Jun 23 10:30:00 CEST 2019 49
Sorgente1 Sun Jun 23 11:00:00 CEST 2019 50
Sorgente1 Sun Jun 23 11:30:00 CEST 2019 51
Sorgente1 Sun Jun 23 12:00:00 CEST 2019 52
Sorgente1 Sun Jun 23 12:30:00 CEST 2019 52
Sorgente1 Sun Jun 23 13:00:00 CEST 2019 52
Sorgente1 Sun Jun 23 13:30:00 CEST 2019 53
Sorgente1 Sun Jun 23 14:00:00 CEST 2019 53
Sorgente1 Sun Jun 23 14:30:00 CEST 2019 53
Sorgente1 Sun Jun 23 15:00:00 CEST 2019 51
Sorgente1 Sun Jun 23 15:30:00 CEST 2019 50
Sorgente1 Sun Jun 23 16:00:00 CEST 2019 50
Sorgente1 Sun Jun 23 16:30:00 CEST 2019 50
Sorgente1 Sun Jun 23 17:00:00 CEST 2019 49
Sorgente1 Sun Jun 23 17:30:00 CEST 2019 44
Sorgente1 Sun Jun 23 18:00:00 CEST 2019 39
Sorgente1 Sun Jun 23 18:30:00 CEST 2019 34
Sorgente1 Sun Jun 23 19:00:00 CEST 2019 26
Sorgente1 Sun Jun 23 19:30:00 CEST 2019 22
Sorgente1 Sun Jun 23 20:00:00 CEST 2019 17
Sorgente1 Sun Jun 23 20:30:00 CEST 2019 13
Sorgente1 Sun Jun 23 21:00:00 CEST 2019 11
Sorgente1 Sun Jun 23 21:30:00 CEST 2019 9
Sorgente1 Sun Jun 23 22:00:00 CEST 2019 7
Sorgente1 Sun Jun 23 22:30:00 CEST 2019 6
Sorgente1 Sun Jun 23 23:00:00 CEST 2019 4
Sorgente1 Sun Jun 23 23:30:00 CEST 2019 4
Sorgente1 Mon Jun 24 00:00:00 CEST 2019 4
Sorgente1 Mon Jun 24 00:30:00 CEST 2019 4
Sorgente1 Mon Jun 24 01:00:00 CEST 2019 3
Sorgente1 Mon Jun 24 01:30:00 CEST 2019 3
Sorgente1 Mon Jun 24 02:00:00 CEST 2019 3
Sorgente1 Mon Jun 24 02:30:00 CEST 2019 3
Sorgente1 Mon Jun 24 03:00:00 CEST 2019 3
Sorgente1 Mon Jun 24 03:30:00 CEST 2019 3
Sorgente1 Mon Jun 24 04:00:00 CEST 2019 3
Sorgente1 Mon Jun 24 04:30:00 CEST 2019 4
Sorgente1 Mon Jun 24 05:00:00 CEST 2019 5
Sorgente1 Mon Jun 24 05:30:00 CEST 2019 5
Sorgente1 Mon Jun 24 06:00:00 CEST 2019 8
Sorgente1 Mon Jun 24 06:30:00 CEST 2019 11
Sorgente1 Mon Jun 24 07:00:00 CEST 2019 14
Sorgente1 Mon Jun 24 07:30:00 CEST 2019 18
Sorgente1 Mon Jun 24 08:00:00 CEST 2019 26
Sorgente1 Mon Jun 24 08:30:00 CEST 2019 32
Sorgente1 Mon Jun 24 09:00:00 CEST 2019 36
Sorgente1 Mon Jun 24 09:30:00 CEST 2019 43
Sorgente1 Mon Jun 24 10:00:00 CEST 2019 44
Sorgente1 Mon Jun 24 10:30:00 CEST 2019 46
Sorgente1 Mon Jun 24 11:00:00 CEST 2019 46
Sorgente1 Mon Jun 24 11:30:00 CEST 2019 46
Sorgente1 Mon Jun 24 12:00:00 CEST 2019 47
Sorgente1 Mon Jun 24 12:30:00 CEST 2019 46
Sorgente1 Mon Jun 24 13:00:00 CEST 2019 44
Sorgente1 Mon Jun 24 13:30:00 CEST 2019 45
Sorgente1 Mon Jun 24 14:00:00 CEST 2019 47
Sorgente1 Mon Jun 24 14:30:00 CEST 2019 48
Sorgente1 Mon Jun 24 15:00:00 CEST 2019 49
Sorgente1 Mon Jun 24 15:30:00 CEST 2019 48
Sorgente1 Mon Jun 24 16:00:00 CEST 2019 46
Sorgente1 Mon Jun 24 16:30:00 CEST 2019 38
Sorgente1 Mon Jun 24 17:00:00 CEST 2019 33
Sorgente1 Mon Jun 24 17:30:00 CEST 2019 32
Sorgente1 Mon Jun 24 18:00:00 CEST 2019 27
Sorgente1 Mon Jun 24 18:30:00 CEST 2019 25
Sorgente1 Mon Jun 24 19:00:00 CEST 2019 19
Sorgente1 Mon Jun 24 19:30:00 CEST 2019 14
Sorgente1 Mon Jun 24 20:00:00 CEST 2019 10
Sorgente1 Mon Jun 24 20:30:00 CEST 2019 8
Sorgente1 Mon Jun 24 21:00:00 CEST 2019 6
Sorgente1 Mon Jun 24 21:30:00 CEST 2019 5
Sorgente1 Mon Jun 24 22:00:00 CEST 2019 5
Sorgente1 Mon Jun 24 22:30:00 CEST 2019 4
Sorgente1 Mon Jun 24 23:00:00 CEST 2019 4
Sorgente1 Mon Jun 24 23:30:00 CEST 2019 4
Sorgente1 Tue Jun 25 00:00:00 CEST 2019 4
Sorgente1 Tue Jun 25 00:30:00 CEST 2019 4
Sorgente1 Tue Jun 25 01:00:00 CEST 2019 3
Sorgente1 Tue Jun 25 01:30:00 CEST 2019 3
Sorgente1 Tue Jun 25 02:00:00 CEST 2019 3
Sorgente1 Tue Jun 25 02:30:00 CEST 2019 3
Sorgente1 Tue Jun 25 03:00:00 CEST 2019 3
Sorgente1 Tue Jun 25 03:30:00 CEST 2019 3
Sorgente1 Tue Jun 25 04:00:00 CEST 2019 3
Sorgente1 Tue Jun 25 04:30:00 CEST 2019 4
Sorgente1 Tue Jun 25 05:00:00 CEST 2019 5
Sorgente1 Tue Jun 25 05:30:00 CEST 2019 5
Sorgente1 Tue Jun 25 06:00:00 CEST 2019 8
Sorgente1 Tue Jun 25 06:30:00 CEST 2019 11
Sorgente1 Tue Jun 25 07:00:00 CEST 2019 14
Sorgente1 Tue Jun 25 07:30:00 CEST 2019 18
Sorgente1 Tue Jun 25 08:00:00 CEST 2019 26
Sorgente1 Tue Jun 25 08:30:00 CEST 2019 32
Sorgente1 Tue Jun 25 09:00:00 CEST 2019 36
Sorgente1 Tue Jun 25 09:30:00 CEST 2019 43
Sorgente1 Tue Jun 25 10:00:00 CEST 2019 44
Sorgente1 Tue Jun 25 10:30:00 CEST 2019 46
Sorgente1 Tue Jun 25 11:00:00 CEST 2019 46
Sorgente1 Tue Jun 25 11:30:00 CEST 2019 46
Sorgente1 Tue Jun 25 12:00:00 CEST 2019 47
Sorgente1 Tue Jun 25 12:30:00 CEST 2019 46
Sorgente1 Tue Jun 25 13:00:00 CEST 2019 44
Sorgente1 Tue Jun 25 13:30:00 CEST 2019 45
Sorgente1 Tue Jun 25 14:00:00 CEST 2019 47
Sorgente1 Tue Jun 25 14:30:00 CEST 2019 48
Sorgente1 Tue Jun 25 15:00:00 CEST 2019 49
Sorgente1 Tue Jun 25 15:30:00 CEST 2019 48
Sorgente1 Tue Jun 25 16:00:00 CEST 2019 46
Sorgente1 Tue Jun 25 16:30:00 CEST 2019 38
Sorgente1 Tue Jun 25 17:00:00 CEST 2019 33
Sorgente1 Tue Jun 25 17:30:00 CEST 2019 32
Sorgente1 Tue Jun 25 18:00:00 CEST 2019 27
Sorgente1 Tue Jun 25 18:30:00 CEST 2019 25
Sorgente1 Tue Jun 25 19:00:00 CEST 2019 19
Sorgente1 Tue Jun 25 19:30:00 CEST 2019 14
Sorgente1 Tue Jun 25 20:00:00 CEST 2019 10
Sorgente1 Tue Jun 25 20:30:00 CEST 2019 8
